No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season,aqi_category
12700,2014,8,12,3,12.0,12.0,2.0,20.0,250.0,43.0,21.5,1002.1,11.8,0.0,NE,1.4,Shunyi,Summer,Good
12701,2014,8,12,4,9.0,9.0,2.0,18.0,200.0,38.0,21.3,1002.3,11.0,0.0,NNE,1.4,Shunyi,Summer,Good
12702,2014,8,12,5,14.0,18.0,2.0,20.0,200.0,36.0,21.4,1002.9,11.1,0.0,NNE,2.4,Shunyi,Summer,Good
12703,2014,8,12,6,9.0,9.0,2.0,17.0,300.0,57.0,23.0,1003.4,11.1,0.0,NNE,2.2,Shunyi,Summer,Good
12704,2014,8,12,7,10.0,16.0,2.0,16.0,300.0,57.0,26.3,1003.5,10.0,0.0,NNE,2.3,Shunyi,Summer,Good
12705,2014,8,12,8,7.0,48.0,2.0,16.0,300.0,58.0,27.8,1003.4,10.0,0.0,NE,2.9,Shunyi,Summer,Good
12706,2014,8,12,9,8.0,26.0,2.0,11.0,300.0,70.0,30.3,1003.6,10.3,0.0,NE,2.6,Shunyi,Summer,Good
12707,2014,8,12,10,8.0,25.0,2.0,9.0,300.0,85.0,31.3,1003.4,10.6,0.0,NW,1.1,Shunyi,Summer,Good
12708,2014,8,12,11,9.0,52.0,2.0,9.0,300.0,102.0,32.5,1002.8,9.9,0.0,S,3.0,Shunyi,Summer,Good
12709,2014,8,12,12,14.0,14.0,3.0,9.0,300.0,129.0,32.6,1002.3,11.2,0.0,S,2.7,Shunyi,Summer,Good
12710,2014,8,12,13,22.0,56.0,4.0,10.0,400.0,144.0,33.2,1001.8,10.5,0.0,SSW,1.2,Shunyi,Summer,Good
12711,2014,8,12,14,17.0,33.0,7.0,12.0,400.0,168.0,32.4,1000.9,11.5,0.0,SSE,2.0,Shunyi,Summer,Good
12712,2014,8,12,15,22.0,41.0,8.0,12.0,500.0,183.0,32.1,1000.7,11.8,0.0,S,1.9,Shunyi,Summer,Good
12713,2014,8,12,16,21.0,54.0,6.0,13.0,500.0,180.0,31.6,1000.8,11.9,0.0,S,1.5,Shunyi,Summer,Good
12714,2014,8,12,17,17.0,89.0,5.0,15.0,500.0,168.0,30.9,1001.2,12.3,0.0,SSW,1.8,Shunyi,Summer,Good
12715,2014,8,12,18,23.0,100.0,6.0,22.0,700.0,166.0,29.5,1001.5,12.4,0.0,S,0.9,Shunyi,Summer,Good
12716,2014,8,12,19,34.0,41.0,7.0,33.0,900.0,156.0,28.2,1002.2,14.8,0.0,SSE,0.6,Shunyi,Summer,Good
12717,2014,8,12,20,36.0,165.0,6.0,61.0,1000.0,99.0,27.2,1002.8,16.8,0.0,S,0.0,Shunyi,Summer,Good
12718,2014,8,12,21,47.0,136.0,11.0,42.0,1200.0,115.0,27.7,1003.0,15.7,0.0,NNE,1.1,Shunyi,Summer,Good
12719,2014,8,12,22,57.0,140.0,13.0,47.0,1300.0,94.0,27.4,1003.4,14.4,0.0,NNW,2.0,Shunyi,Summer,Moderate
12720,2014,8,12,23,25.0,25.0,4.0,24.0,500.0,77.0,22.0,1004.8,17.6,1.1,WSW,2.6,Shunyi,Summer,Good
12721,2014,8,13,0,24.0,171.0,2.0,30.0,500.0,85.0,21.6,1003.5,19.2,0.8,E,0.8,Shunyi,Summer,Good
12722,2014,8,13,1,19.0,96.0,2.0,19.0,500.0,87.0,21.9,1003.8,17.7,0.1,NNE,1.6,Shunyi,Summer,Good
12723,2014,8,13,2,18.0,18.0,2.0,12.0,500.0,86.0,21.2,1003.8,18.2,0.0,E,0.9,Shunyi,Summer,Good
12724,2014,8,13,3,17.0,21.0,2.0,13.0,500.0,70.0,21.5,1004.2,16.7,0.0,SE,1.5,Shunyi,Summer,Good
12725,2014,8,13,4,16.0,16.0,2.0,11.0,500.0,77.0,21.1,1005.0,17.3,0.0,S,1.3,Shunyi,Summer,Good
12726,2014,8,13,5,18.0,42.0,2.0,10.0,500.0,68.0,20.6,1005.2,18.0,0.1,E,0.9,Shunyi,Summer,Good
12727,2014,8,13,6,26.0,43.0,2.0,16.0,600.0,59.0,20.5,1005.1,18.6,0.4,ESE,1.4,Shunyi,Summer,Good
12728,2014,8,13,7,30.0,45.0,2.0,25.0,700.0,46.0,20.4,1005.1,18.9,1.4,ESE,2.0,Shunyi,Summer,Good
12729,2014,8,13,8,33.0,55.0,2.0,33.0,800.0,35.0,20.1,1005.2,18.0,0.1,ENE,2.4,Shunyi,Summer,Good
12730,2014,8,13,9,40.0,40.0,2.0,27.0,800.0,67.0,20.3,1005.5,18.6,0.7,ENE,2.0,Shunyi,Summer,Good
12731,2014,8,13,10,29.0,29.0,2.0,18.0,800.0,95.0,20.2,1005.7,18.5,0.6,NNW,0.9,Shunyi,Summer,Good
12732,2014,8,13,11,29.0,36.0,2.0,22.0,800.0,79.0,19.7,1005.5,18.0,1.1,NE,1.3,Shunyi,Summer,Good
12733,2014,8,13,12,26.0,26.0,2.0,21.0,700.0,51.0,19.3,1005.8,17.6,2.3,NNE,1.8,Shunyi,Summer,Good
12734,2014,8,13,13,14.0,14.0,2.0,13.0,500.0,56.0,20.3,1005.3,17.9,0.1,NNE,1.5,Shunyi,Summer,Good
12735,2014,8,13,14,7.0,10.0,2.0,12.0,500.0,65.0,20.8,1004.9,17.6,0.0,N,1.5,Shunyi,Summer,Good
12736,2014,8,13,15,6.0,6.0,2.0,9.0,500.0,71.0,21.7,1004.7,17.9,0.0,NE,1.0,Shunyi,Summer,Good
12737,2014,8,13,16,3.0,5.0,2.0,14.0,600.0,64.0,23.0,1004.7,17.7,0.0,E,1.3,Shunyi,Summer,Good
12738,2014,8,13,17,12.0,20.0,2.0,15.0,500.0,62.0,22.7,1004.7,17.6,0.0,N,1.3,Shunyi,Summer,Good
12739,2014,8,13,18,11.0,11.0,2.0,13.0,500.0,69.0,21.9,1004.7,17.5,0.0,ENE,0.8,Shunyi,Summer,Good
12740,2014,8,13,19,14.7,14.7,2.0,12.9,500.0,67.3,21.1,1005.1,17.5,0.0,ENE,1.6,Shunyi,Summer,Good
12741,2014,8,13,20,10.0,18.0,2.0,15.0,500.0,55.0,20.8,1005.5,17.2,0.0,ENE,1.0,Shunyi,Summer,Good
12742,2014,8,13,21,15.0,19.0,2.0,20.0,600.0,49.0,19.6,1005.4,17.0,0.0,N,0.8,Shunyi,Summer,Good
12743,2014,8,13,22,17.0,18.0,2.0,31.0,700.0,27.0,19.0,1005.7,17.0,0.0,NNW,1.4,Shunyi,Summer,Good
12744,2014,8,13,23,22.0,22.0,2.0,30.0,700.0,37.0,18.7,1005.7,17.0,0.0,NE,0.8,Shunyi,Summer,Good
12745,2014,8,14,0,22.0,36.0,2.0,37.0,800.0,18.0,18.1,1005.8,16.8,0.0,NNE,1.1,Shunyi,Summer,Good
12746,2014,8,14,1,25.0,25.0,2.0,27.0,900.0,15.0,18.3,1005.7,16.6,0.0,NE,1.6,Shunyi,Summer,Good
12747,2014,8,14,2,19.0,19.0,5.0,13.0,500.0,21.0,18.2,1005.6,16.2,0.0,N,1.4,Shunyi,Summer,Good
12748,2014,8,14,3,19.0,19.0,2.0,13.0,450.0,25.0,17.7,1005.1,15.7,0.0,NE,1.2,Shunyi,Summer,Good
12749,2014,8,14,4,25.0,25.0,2.0,22.0,400.0,10.0,17.4,1005.1,15.7,0.0,NE,1.4,Shunyi,Summer,Good
12750,2014,8,14,5,17.0,17.0,2.0,17.0,400.0,25.0,17.2,1005.5,15.7,0.0,N,0.7,Shunyi,Summer,Good
12751,2014,8,14,6,18.0,18.0,2.0,17.0,500.0,28.0,18.6,1005.5,15.7,0.0,NNE,2.0,Shunyi,Summer,Good
12752,2014,8,14,7,18.0,22.0,2.0,19.0,600.0,27.0,20.1,1005.7,16.1,0.0,NNE,2.1,Shunyi,Summer,Good
12753,2014,8,14,8,25.0,34.0,3.0,24.0,700.0,29.0,22.4,1005.4,16.2,0.0,NE,1.3,Shunyi,Summer,Good
12754,2014,8,14,9,27.0,39.0,2.0,22.0,700.0,37.0,24.0,1005.3,16.5,0.0,W,1.6,Shunyi,Summer,Good
12755,2014,8,14,10,20.0,39.0,2.0,17.0,600.0,60.0,26.2,1005.0,16.4,0.0,SE,1.8,Shunyi,Summer,Good
12756,2014,8,14,11,27.0,48.0,3.0,22.0,600.0,75.0,27.3,1004.2,16.0,0.0,S,1.7,Shunyi,Summer,Good
12757,2014,8,14,12,37.0,59.0,6.0,24.0,600.0,134.0,28.7,1003.7,16.3,0.0,SSE,1.7,Shunyi,Summer,Good
12758,2014,8,14,13,39.0,49.0,9.0,25.0,600.0,143.0,29.8,1003.2,15.1,0.0,SSW,3.6,Shunyi,Summer,Good
12759,2014,8,14,14,34.0,34.0,11.0,26.0,600.0,150.0,30.1,1002.4,16.5,0.0,SSW,3.2,Shunyi,Summer,Good
12760,2014,8,14,15,33.0,33.0,9.0,29.0,600.0,185.0,30.2,1001.7,16.6,0.0,SSW,3.7,Shunyi,Summer,Good
12761,2014,8,14,16,44.0,71.0,6.0,28.0,600.0,247.0,29.6,1001.8,16.8,0.0,SSW,3.8,Shunyi,Summer,Good
12762,2014,8,14,17,32.0,36.0,4.0,21.0,500.0,204.0,28.6,1001.9,16.2,0.0,SSW,3.5,Shunyi,Summer,Good
12763,2014,8,14,18,25.0,34.0,3.0,21.0,500.0,174.0,27.9,1002.7,15.9,0.0,SW,2.3,Shunyi,Summer,Good
12764,2014,8,14,19,28.0,48.0,4.0,28.0,500.0,154.0,27.4,1002.9,15.7,0.0,WSW,1.6,Shunyi,Summer,Good
12765,2014,8,14,20,35.0,73.0,6.0,52.0,600.0,113.0,25.9,1003.5,15.3,0.0,WNW,1.1,Shunyi,Summer,Good
12766,2014,8,14,21,41.0,68.0,5.0,51.0,700.0,93.0,23.1,1003.0,16.4,0.0,SSW,0.7,Shunyi,Summer,Good
12767,2014,8,14,22,32.0,46.0,3.0,48.0,600.0,68.0,21.4,1003.3,17.4,0.0,SSW,0.2,Shunyi,Summer,Good
12768,2014,8,14,23,30.0,69.0,2.0,49.0,600.0,48.0,21.0,1003.2,17.8,0.0,S,0.4,Shunyi,Summer,Good
12769,2014,8,15,0,34.0,98.0,2.0,59.0,700.0,24.0,20.3,1003.3,17.3,0.0,WSW,0.6,Shunyi,Summer,Good
12770,2014,8,15,1,58.0,148.0,2.0,69.0,900.0,9.0,19.6,1003.0,17.0,0.0,NNW,0.7,Shunyi,Summer,Moderate
12771,2014,8,15,2,67.0,125.0,2.0,65.0,900.0,6.0,19.2,1003.0,16.6,0.0,NE,0.8,Shunyi,Summer,Moderate
12772,2014,8,15,3,74.0,121.0,2.0,58.0,800.0,11.0,19.4,1002.8,16.6,0.0,N,0.9,Shunyi,Summer,Moderate
12773,2014,8,15,4,69.0,87.0,2.0,53.0,800.0,13.0,18.9,1003.4,16.7,0.0,ENE,0.7,Shunyi,Summer,Moderate
12774,2014,8,15,5,53.0,53.0,2.0,59.0,700.0,2.0,18.7,1004.1,17.0,0.0,N,0.5,Shunyi,Summer,Moderate
12775,2014,8,15,6,50.0,50.0,2.0,54.0,700.0,5.0,21.5,1004.4,18.1,0.0,ENE,1.1,Shunyi,Summer,Good
12776,2014,8,15,7,59.0,83.0,2.0,47.0,800.0,15.0,23.5,1004.7,18.8,0.0,NE,1.7,Shunyi,Summer,Moderate
12777,2014,8,15,8,68.0,110.0,2.0,45.0,800.0,26.0,25.2,1004.7,18.9,0.0,ENE,1.4,Shunyi,Summer,Moderate
12778,2014,8,15,9,122.0,195.0,3.0,42.0,1100.0,59.0,27.2,1004.8,17.9,0.0,SE,1.0,Shunyi,Summer,Unhealthy for Sensitive Groups
12779,2014,8,15,10,133.0,138.0,4.0,32.0,1000.0,107.0,28.9,1004.2,15.4,0.0,W,1.7,Shunyi,Summer,Unhealthy for Sensitive Groups
12780,2014,8,15,11,49.0,49.0,6.0,16.0,600.0,139.0,30.4,1003.5,14.1,0.0,ESE,1.7,Shunyi,Summer,Good
12781,2014,8,15,12,22.0,22.0,6.0,12.0,400.0,145.0,31.4,1002.9,11.7,0.0,ENE,1.7,Shunyi,Summer,Good
12782,2014,8,15,13,12.0,12.0,3.0,8.0,300.0,140.0,32.2,1002.3,11.9,0.0,ENE,1.0,Shunyi,Summer,Good
12783,2014,8,15,14,17.0,17.0,3.0,9.0,300.0,148.0,32.6,1001.7,12.3,0.0,SW,2.0,Shunyi,Summer,Good
12784,2014,8,15,15,16.0,16.0,3.0,10.0,300.0,148.0,31.7,1001.6,12.5,0.0,ENE,1.2,Shunyi,Summer,Good
12785,2014,8,15,16,14.0,33.0,4.0,13.0,300.0,163.0,31.0,1001.2,13.3,0.0,SSE,1.4,Shunyi,Summer,Good
12786,2014,8,15,17,19.0,31.0,5.0,16.0,300.0,175.0,27.6,1001.7,13.2,0.0,SW,2.8,Shunyi,Summer,Good
12787,2014,8,15,18,27.0,88.0,5.0,26.0,500.0,176.0,26.1,1001.9,15.2,0.0,SW,0.0,Shunyi,Summer,Good
12788,2014,8,15,19,24.0,24.0,4.0,44.0,500.0,134.0,24.6,1002.6,17.6,0.0,ENE,0.8,Shunyi,Summer,Good
12789,2014,8,15,20,29.0,105.0,4.0,54.0,600.0,101.0,23.9,1003.0,17.2,0.0,ENE,1.0,Shunyi,Summer,Good
12790,2014,8,15,21,39.0,68.0,5.0,63.0,700.0,78.0,24.4,1003.3,17.1,0.0,ENE,1.2,Shunyi,Summer,Good
12791,2014,8,15,22,62.0,120.0,10.0,64.0,700.0,72.0,23.3,1003.6,18.2,0.0,SE,0.7,Shunyi,Summer,Moderate
12792,2014,8,15,23,72.0,210.0,12.0,55.0,700.0,83.0,23.8,1003.9,18.2,0.0,NNE,1.4,Shunyi,Summer,Moderate
12793,2014,8,16,0,71.0,173.0,7.0,42.0,700.0,92.0,23.3,1003.9,18.2,0.0,NE,1.1,Shunyi,Summer,Moderate
12794,2014,8,16,1,68.0,108.0,3.0,40.0,800.0,45.0,22.5,1004.0,17.4,0.0,NNE,0.9,Shunyi,Summer,Moderate
12795,2014,8,16,2,64.0,64.0,5.0,24.0,400.0,45.0,22.1,1004.2,17.2,0.0,NNE,1.2,Shunyi,Summer,Moderate
12796,2014,8,16,3,54.0,57.0,2.0,22.0,400.0,67.0,21.7,1004.6,17.1,0.0,NNE,1.6,Shunyi,Summer,Moderate
12797,2014,8,16,4,47.0,57.0,2.0,23.0,400.0,50.0,21.4,1004.7,17.0,0.0,NNE,1.4,Shunyi,Summer,Good
12798,2014,8,16,5,42.0,42.0,2.0,23.0,400.0,58.0,21.4,1005.3,17.0,0.0,NNE,1.7,Shunyi,Summer,Good
12799,2014,8,16,6,35.0,38.0,2.0,27.0,600.0,75.0,22.5,1005.7,17.4,0.0,NNE,1.6,Shunyi,Summer,Good
12800,2014,8,16,7,33.0,53.0,2.0,23.0,500.0,81.0,24.6,1005.8,16.6,0.0,N,2.4,Shunyi,Summer,Good
12801,2014,8,16,8,34.0,63.0,2.0,24.0,600.0,66.0,26.7,1006.0,14.5,0.0,NE,2.0,Shunyi,Summer,Good
12802,2014,8,16,9,29.0,29.0,2.0,20.0,500.0,78.0,28.4,1006.0,15.0,0.0,N,1.0,Shunyi,Summer,Good
12803,2014,8,16,10,19.0,19.0,2.0,15.0,400.0,95.0,29.9,1005.6,15.6,0.0,SE,1.8,Shunyi,Summer,Good
12804,2014,8,16,11,25.0,56.0,3.0,12.0,400.0,143.0,31.4,1004.9,15.8,0.0,SE,2.0,Shunyi,Summer,Good
12805,2014,8,16,12,31.0,65.0,5.0,13.0,500.0,187.0,32.1,1004.2,14.3,0.0,S,1.9,Shunyi,Summer,Good
12806,2014,8,16,13,32.0,45.0,6.0,9.0,500.0,199.0,33.1,1003.5,14.2,0.0,S,2.9,Shunyi,Summer,Good
12807,2014,8,16,14,33.0,33.0,5.0,10.0,400.0,195.0,33.2,1002.9,14.3,0.0,SE,0.9,Shunyi,Summer,Good
12808,2014,8,16,15,31.0,39.0,4.0,12.0,400.0,199.0,33.3,1002.5,13.4,0.0,S,1.5,Shunyi,Summer,Good
12809,2014,8,16,16,35.0,44.0,7.0,13.0,500.0,217.0,32.4,1002.2,14.1,0.0,S,2.0,Shunyi,Summer,Good
12810,2014,8,16,17,71.0,183.0,22.0,17.0,1300.0,262.0,31.6,1002.2,16.4,0.0,S,2.7,Shunyi,Summer,Moderate
12811,2014,8,16,18,71.0,71.0,22.0,19.0,1300.0,247.0,30.1,1002.8,16.5,0.0,SSE,1.4,Shunyi,Summer,Moderate
12812,2014,8,16,19,68.0,100.0,19.0,24.0,1400.0,219.0,27.7,1003.2,17.5,0.0,SSE,1.0,Shunyi,Summer,Moderate
12813,2014,8,16,20,80.0,161.0,16.0,36.0,1600.0,186.0,26.4,1003.7,19.0,0.0,SE,0.9,Shunyi,Summer,Moderate
12814,2014,8,16,21,98.0,199.0,11.0,54.0,1800.0,129.0,27.3,1004.5,19.4,0.0,SSE,1.8,Shunyi,Summer,Moderate
12815,2014,8,16,22,115.0,226.0,10.0,51.0,1900.0,112.0,26.7,1004.8,20.5,0.0,SE,1.2,Shunyi,Summer,Unhealthy for Sensitive Groups
12816,2014,8,16,23,136.0,231.0,9.0,39.0,1700.0,121.0,25.8,1004.9,21.7,0.0,ESE,1.5,Shunyi,Summer,Unhealthy for Sensitive Groups
12817,2014,8,17,0,163.0,279.0,5.0,31.0,1500.0,111.0,25.6,1004.7,21.3,0.0,ESE,2.0,Shunyi,Summer,Unhealthy
12818,2014,8,17,1,210.0,250.0,3.0,27.0,2000.0,94.0,25.2,1005.1,21.1,0.0,S,2.7,Shunyi,Summer,Very Unhealthy
12819,2014,8,17,2,209.0,212.0,3.0,25.0,2000.0,91.0,24.5,1004.9,18.7,0.0,SSE,1.1,Shunyi,Summer,Very Unhealthy
12820,2014,8,17,3,190.0,190.0,4.0,27.0,2000.0,81.0,23.5,1006.2,17.0,0.0,S,2.7,Shunyi,Summer,Unhealthy
12821,2014,8,17,4,88.0,88.0,4.0,25.0,900.0,97.0,23.3,1006.9,15.9,0.0,S,2.7,Shunyi,Summer,Moderate
12822,2014,8,17,5,32.0,32.0,3.0,18.0,500.0,110.0,22.6,1007.5,16.2,0.0,E,0.7,Shunyi,Summer,Good
12823,2014,8,17,6,27.0,29.0,2.0,15.0,500.0,117.0,23.6,1006.9,16.9,0.0,NNE,1.1,Shunyi,Summer,Good
12824,2014,8,17,7,36.0,43.0,2.0,19.0,600.0,104.0,23.9,1007.0,16.7,0.0,ENE,2.0,Shunyi,Summer,Good
12825,2014,8,17,8,32.0,69.0,2.0,26.0,600.0,86.0,24.9,1006.8,17.1,0.0,NE,1.6,Shunyi,Summer,Good
12826,2014,8,17,9,36.0,65.0,3.0,21.0,700.0,95.0,26.7,1006.8,16.0,0.0,SSE,1.1,Shunyi,Summer,Good
12827,2014,8,17,10,42.0,53.0,3.0,19.0,700.0,107.0,28.5,1006.6,15.8,0.0,NNW,0.7,Shunyi,Summer,Good
12828,2014,8,17,11,39.0,39.0,4.0,14.0,600.0,137.0,29.8,1006.4,14.4,0.0,S,1.7,Shunyi,Summer,Good
12829,2014,8,17,12,34.0,34.0,4.0,12.0,500.0,165.0,30.4,1006.3,14.9,0.0,S,2.8,Shunyi,Summer,Good
12830,2014,8,17,13,30.0,33.0,4.0,13.0,500.0,180.0,30.2,1005.9,15.9,0.0,SSW,4.3,Shunyi,Summer,Good
12831,2014,8,17,14,32.0,32.0,3.0,13.0,400.0,183.0,30.3,1005.5,14.8,0.0,SSW,4.9,Shunyi,Summer,Good
12832,2014,8,17,15,33.0,63.0,3.0,12.0,500.0,187.0,30.2,1006.0,14.3,0.0,SSE,3.1,Shunyi,Summer,Good
12833,2014,8,17,16,29.0,46.0,3.0,12.0,500.0,189.0,30.4,1006.2,15.3,0.0,S,2.6,Shunyi,Summer,Good
12834,2014,8,17,17,32.0,32.0,3.0,11.0,400.0,194.0,29.1,1006.2,15.6,0.0,SSE,1.8,Shunyi,Summer,Good
12835,2014,8,17,18,31.0,43.0,3.0,12.0,400.0,194.0,27.7,1006.7,16.9,0.0,SSE,2.0,Shunyi,Summer,Good
12836,2014,8,17,19,39.0,105.0,8.0,17.0,600.0,183.0,26.7,1007.6,17.2,0.0,SE,2.1,Shunyi,Summer,Good
12837,2014,8,17,20,45.0,100.0,7.0,17.0,700.0,165.0,26.3,1008.2,17.1,0.0,SSE,2.0,Shunyi,Summer,Good
12838,2014,8,17,21,52.8,52.8,8.0,24.0,700.0,138.9,25.3,1008.1,17.2,0.0,SE,1.2,Shunyi,Summer,Moderate
12839,2014,8,17,22,62.0,85.0,7.0,26.0,700.0,121.0,24.6,1008.0,17.3,0.0,ESE,0.0,Shunyi,Summer,Moderate
12840,2014,8,17,23,50.0,50.0,6.0,20.0,600.0,114.0,23.9,1008.3,16.9,0.0,E,1.0,Shunyi,Summer,Good
12841,2014,8,18,0,32.0,36.0,4.0,16.0,600.0,105.0,23.8,1008.5,17.1,0.0,ENE,0.8,Shunyi,Summer,Good
12842,2014,8,18,1,27.0,42.0,3.0,13.0,800.0,79.0,23.6,1008.3,16.1,0.0,NE,1.4,Shunyi,Summer,Good
12843,2014,8,18,2,25.0,32.0,5.0,12.0,400.0,60.0,22.8,1008.3,16.1,0.0,ENE,1.3,Shunyi,Summer,Good
12844,2014,8,18,3,25.0,42.0,2.0,16.0,400.0,69.0,22.7,1008.3,16.3,0.0,NNE,1.6,Shunyi,Summer,Good
12845,2014,8,18,4,30.0,51.0,2.0,20.0,400.0,43.0,21.9,1008.3,16.0,0.0,NE,1.4,Shunyi,Summer,Good
12846,2014,8,18,5,24.0,24.0,2.0,16.0,400.0,56.0,21.8,1008.7,15.6,0.0,NNE,2.0,Shunyi,Summer,Good
12847,2014,8,18,6,26.0,26.0,2.0,12.0,600.0,87.0,22.3,1009.1,15.9,0.0,ENE,1.6,Shunyi,Summer,Good
12848,2014,8,18,7,26.0,32.0,2.0,18.0,600.0,79.0,24.0,1009.6,16.0,0.0,ENE,1.6,Shunyi,Summer,Good
12849,2014,8,18,8,25.0,44.0,2.0,23.0,600.0,70.0,25.7,1009.8,15.7,0.0,ENE,1.8,Shunyi,Summer,Good
12850,2014,8,18,9,17.0,43.0,2.0,17.0,500.0,79.0,27.4,1009.6,16.1,0.0,NNE,0.7,Shunyi,Summer,Good
12851,2014,8,18,10,26.0,52.0,2.0,16.0,600.0,97.0,28.8,1009.2,16.7,0.0,S,2.1,Shunyi,Summer,Good
12852,2014,8,18,11,39.0,87.0,3.0,14.0,700.0,128.0,29.2,1008.8,18.0,0.0,SSW,3.6,Shunyi,Summer,Good
12853,2014,8,18,12,49.0,90.0,6.0,14.0,700.0,151.0,29.7,1008.3,17.8,0.0,SSW,2.2,Shunyi,Summer,Good
12854,2014,8,18,13,63.0,99.0,8.0,13.0,900.0,181.0,30.9,1007.5,17.6,0.0,WSW,2.5,Shunyi,Summer,Moderate
12855,2014,8,18,14,85.0,116.0,9.0,15.0,900.0,209.0,30.9,1006.9,16.9,0.0,SSW,2.8,Shunyi,Summer,Moderate
12856,2014,8,18,15,92.0,107.0,7.0,15.0,1000.0,231.0,30.6,1006.7,17.7,0.0,S,3.1,Shunyi,Summer,Moderate
12857,2014,8,18,16,92.0,92.0,6.0,17.0,900.0,240.0,30.2,1006.5,17.3,0.0,S,3.2,Shunyi,Summer,Moderate
12858,2014,8,18,17,80.0,86.0,6.0,17.0,900.0,224.0,29.5,1007.0,17.0,0.0,SSW,2.6,Shunyi,Summer,Moderate
12859,2014,8,18,18,83.0,83.0,6.0,16.0,800.0,206.0,28.3,1007.3,16.9,0.0,SSW,2.4,Shunyi,Summer,Moderate
12860,2014,8,18,19,81.0,100.0,6.0,21.0,800.0,179.0,27.3,1007.7,17.5,0.0,SSW,1.6,Shunyi,Summer,Moderate
12861,2014,8,18,20,84.0,115.0,7.0,34.0,900.0,137.0,26.4,1008.3,17.7,0.0,SSW,1.7,Shunyi,Summer,Moderate
12862,2014,8,18,21,89.0,130.0,7.0,42.0,900.0,104.0,25.7,1008.3,16.8,0.0,SSW,1.9,Shunyi,Summer,Moderate
12863,2014,8,18,22,90.0,115.0,8.0,49.0,1000.0,86.0,25.8,1008.3,15.8,0.0,WSW,1.5,Shunyi,Summer,Moderate
12864,2014,8,18,23,69.0,74.0,11.0,48.0,1100.0,107.0,24.3,1008.4,16.3,0.0,SSW,1.0,Shunyi,Summer,Moderate
12865,2014,8,19,0,66.0,81.0,17.0,56.0,1600.0,87.0,23.3,1008.3,16.8,0.0,SSW,0.0,Shunyi,Summer,Moderate
12866,2014,8,19,1,72.0,133.0,14.0,56.0,1600.0,71.0,22.5,1008.2,17.6,0.0,S,0.9,Shunyi,Summer,Moderate
12867,2014,8,19,2,82.0,144.0,5.0,70.0,1300.0,31.0,22.1,1008.2,17.7,0.0,SSE,0.8,Shunyi,Summer,Moderate
12868,2014,8,19,3,100.0,146.0,2.0,64.0,1300.0,25.0,21.9,1008.2,18.5,0.0,ENE,1.2,Shunyi,Summer,Moderate
12869,2014,8,19,4,108.0,134.0,2.0,58.0,1200.0,18.0,21.9,1008.7,18.5,0.0,ESE,0.5,Shunyi,Summer,Unhealthy for Sensitive Groups
12870,2014,8,19,5,117.0,125.0,2.0,42.0,1100.0,27.0,21.6,1009.0,18.4,0.0,ENE,1.1,Shunyi,Summer,Unhealthy for Sensitive Groups
12871,2014,8,19,6,116.0,116.0,2.0,46.0,1100.0,24.0,22.7,1009.1,18.7,0.0,NE,1.5,Shunyi,Summer,Unhealthy for Sensitive Groups
12872,2014,8,19,7,114.0,131.0,2.0,61.0,1200.0,12.0,24.2,1009.5,18.8,0.0,NNE,2.1,Shunyi,Summer,Unhealthy for Sensitive Groups
12873,2014,8,19,8,124.0,130.0,4.0,50.0,1200.0,39.0,25.9,1009.5,18.6,0.0,N,1.6,Shunyi,Summer,Unhealthy for Sensitive Groups
12874,2014,8,19,9,122.0,131.0,3.0,36.0,1200.0,79.0,28.2,1009.2,17.7,0.0,SSW,1.2,Shunyi,Summer,Unhealthy for Sensitive Groups
12875,2014,8,19,10,101.0,101.0,4.0,23.0,1200.0,125.0,29.6,1008.8,18.1,0.0,SSW,1.7,Shunyi,Summer,Unhealthy for Sensitive Groups
12876,2014,8,19,11,104.0,128.0,6.0,26.0,1200.0,169.0,31.1,1008.4,18.1,0.0,SW,1.8,Shunyi,Summer,Unhealthy for Sensitive Groups
12877,2014,8,19,12,109.0,116.0,6.0,29.0,1000.0,206.0,32.2,1007.5,18.0,0.0,SW,2.6,Shunyi,Summer,Unhealthy for Sensitive Groups
12878,2014,8,19,13,87.0,88.0,6.0,26.0,900.0,241.0,33.0,1006.8,17.2,0.0,SW,3.2,Shunyi,Summer,Moderate
12879,2014,8,19,14,101.0,108.0,6.0,31.0,1000.0,284.0,33.2,1006.2,15.7,0.0,SW,4.5,Shunyi,Summer,Unhealthy for Sensitive Groups
12880,2014,8,19,15,85.0,85.0,4.0,25.0,800.0,286.0,32.7,1005.9,14.8,0.0,WSW,2.9,Shunyi,Summer,Moderate
12881,2014,8,19,16,66.0,66.0,4.0,19.0,600.0,238.0,32.0,1005.6,14.6,0.0,SSW,3.2,Shunyi,Summer,Moderate
12882,2014,8,19,17,60.0,60.0,4.0,25.0,600.0,209.0,31.4,1005.6,16.2,0.0,SSW,2.6,Shunyi,Summer,Moderate
12883,2014,8,19,18,56.0,102.0,5.0,27.0,600.0,189.0,29.8,1005.8,16.9,0.0,SSW,2.2,Shunyi,Summer,Moderate
12884,2014,8,19,19,59.0,104.0,5.0,35.0,700.0,165.0,28.6,1006.3,17.8,0.0,SSW,1.9,Shunyi,Summer,Moderate
